object_key,asteroid_number,asteroid_name,detection_count,night_count,first_mjd,last_mjd,join_method,join_status,catalog_number,catalog_name,catalog_epoch,a_au,ecc,inc_deg,H_mag,mean_anomaly_epoch_deg,arg_peri_deg,node_deg,mean_motion_deg_day,time_baseline_days,orbit_class
N:38291,38291,1999 RG74,3,1,61000.45223984954,61000.496571261574,number,matched,38291,1999 RG74,2026-03-01,2.98282843,0.07320351,2.635921,14.24,36.414742,306.160176,57.095405,0.19132056868911065,0.04433141203480773,Main belt
N:39425,39425,3240 T-2,3,1,61000.45223984954,61000.496571261574,number,matched,39425,3240 T-2,2026-03-01,2.99705577,0.09825575,1.805714,14.74,41.518646,251.418757,105.938366,0.18995985835714832,0.04433141203480773,Main belt
N:39882,39882,Edgarmitchell,3,1,61000.45223984954,61000.496571261574,number,matched,39882,Edgarmitchell,2026-03-01,2.36514272,0.01523696,5.374488,15.24,277.744303,92.487345,45.306104,0.2709680244396845,0.04433141203480773,Main belt
N:47001,47001,1998 TA35,2,1,61000.45223984954,61000.496571261574,number,matched,47001,1998 TA35,2026-03-01,2.73486934,0.08159803,4.11672,15.02,355.736589,10.19555,46.86017,0.21792105867822234,0.04433141203480773,Main belt
N:47535,47535,2000 AA99,5,2,61000.45223984954,61015.47460097222,number,matched,47535,2000 AA99,2026-03-01,2.19919521,0.13913693,2.977661,15.9,21.212092,329.714725,73.012989,0.30220970187835816,15.022361122682923,Main belt
N:47854,47854,2000 EY150,3,1,61000.45223984954,61000.496571261574,number,matched,47854,2000 EY150,2026-03-01,2.74802659,0.12992014,8.165853,14.65,344.690008,239.894972,192.846281,0.2163578603236971,0.04433141203480773,Main belt
N:48802,48802,1997 UU8,3,1,61000.45223984954,61000.496571261574,number,matched,48802,1997 UU8,2026-03-01,3.17231014,0.160897,2.719113,14.27,301.064506,21.836485,95.931168,0.17443780561329458,0.04433141203480773,Main belt
N:50462,50462,2000 DU60,3,1,61000.45223984954,61000.496571261574,number,matched,50462,2000 DU60,2026-03-01,3.19710171,0.16744111,2.307737,13.73,124.283014,164.163121,92.050483,0.1724127562275176,0.04433141203480773,Main belt
N:52372,52372,1993 FE50,1,1,61000.45223984954,61000.45223984954,number,matched,52372,1993 FE50,2026-03-01,3.22272221,0.1309663,7.028169,14.38,327.866081,251.239332,194.367827,0.17036083719958933,0.0,Main belt
N:65715,65715,1992 WV1,8,4,61000.45223984954,61045.476594050924,number,matched,65715,1992 WV1,2026-03-01,2.38648866,0.18825857,3.666755,15.45,358.418795,14.063688,58.079547,0.2673406571387183,45.024354201384995,Main belt
N:69978,69978,1998 WL10,2,1,61000.45223984954,61000.496571261574,number,matched,69978,1998 WL10,2026-03-01,3.09672267,0.14324848,4.378017,14.39,334.065249,254.444701,187.387935,0.18086336372523681,0.04433141203480773,Main belt
N:85496,85496,1997 TO6,2,1,61000.45223984954,61000.496571261574,number,matched,85496,1997 TO6,2026-03-01,2.79348378,0.20320565,8.886126,15.4,45.200252,314.731314,36.640516,0.21109835194653437,0.04433141203480773,Main belt
N:97049,97049,1999 UK44,3,1,61000.45223984954,61000.496571261574,number,matched,97049,1999 UK44,2026-03-01,2.67345793,0.12265623,12.638469,15.21,46.260735,322.756898,34.350966,0.22547273987337021,0.04433141203480773,Main belt
N:102601,102601,1999 VD5,5,2,61000.45223984954,61006.49717462963,number,matched,102601,1999 VD5,2026-03-01,2.40605344,0.19174524,3.446188,15.65,31.983265,330.779904,51.986876,0.26408648138918334,6.044934780089534,Main belt
N:102911,102911,1999 XZ19,4,2,61000.45223984954,61006.47855290509,number,matched,102911,1999 XZ19,2026-03-01,2.40212531,0.1927806,3.56779,15.91,37.192544,306.715266,67.676797,0.2647345262711875,6.026313055554056,Main belt
N:107074,107074,Ansonsylva,3,1,61000.45223984954,61000.496571261574,number,matched,107074,Ansonsylva,2026-03-01,2.17119096,0.12601319,2.454241,16.47,23.162699,333.886866,67.765245,0.30807541393765236,0.04433141203480773,Main belt
N:132933,132933,2002 TC,3,1,61000.45223984954,61000.496571261574,number,matched,132933,2002 TC,2026-03-01,2.76791655,0.16018873,12.488435,15.58,2.64834,215.825194,197.094451,0.21402996731936308,0.04433141203480773,Main belt
N:164528,164528,2006 HB69,2,1,61000.45223984954,61000.496571261574,number,matched,164528,2006 HB69,2026-03-01,2.36313291,0.19563469,2.558559,16.64,42.746204,277.487711,90.123561,0.27131377944494517,0.04433141203480773,Main belt
N:179710,179710,2002 RC50,1,1,61000.45223984954,61000.45223984954,number,matched,179710,2002 RC50,2026-03-01,2.44556851,0.19928361,2.249477,16.86,21.148037,282.415269,115.457705,0.2577118113169924,0.0,Main belt
N:13316,13316,Llano,4,2,61000.47446751157,61006.510802627316,number,matched,13316,Llano,2026-03-01,2.24726919,0.08363864,1.863552,15.04,239.278742,120.423136,60.007931,0.29256436523481366,6.036335115742986,Main belt
N:82162,82162,2001 GO6,1,1,61000.47446751157,61000.47446751157,number,matched,82162,2001 GO6,2026-03-01,2.41757516,0.17553751,2.79993,16.09,245.69671,61.26572,113.622108,0.2622008508702345,0.0,Main belt
N:96400,96400,1998 DK15,1,1,61000.47446751157,61000.47446751157,number,matched,96400,1998 DK15,2026-03-01,2.34545951,0.16533914,2.849592,15.94,325.67712,58.468594,49.833655,0.2743861359192087,0.0,Main belt
N:133369,133369,2003 SC143,2,1,61000.47446751157,61000.496571261574,number,matched,133369,2003 SC143,2026-03-01,2.69119742,0.1074037,5.640724,15.5,51.060336,302.112303,49.139738,0.22324705429362274,0.022103750001406297,Main belt
N:290729,290729,2005 US444,2,1,61000.47446751157,61000.496571261574,number,matched,290729,2005 US444,2026-03-01,2.24618308,0.19974905,8.099834,17.25,43.303594,329.86112,41.760363,0.2927765889138584,0.022103750001406297,Main belt
N:12628,12628,Acworthorr,1,1,61000.496571261574,61000.496571261574,number,matched,12628,Acworthorr,2026-03-01,2.41886174,0.12881954,2.76793,15.22,168.963055,98.138426,135.741815,0.2619916837834017,0.0,Main belt
N:23943,23943,1998 UO2,1,1,61000.496571261574,61000.496571261574,number,matched,23943,1998 UO2,2026-03-01,2.74178005,0.15875639,12.952278,14.37,117.330364,243.659627,26.28253,0.2170976666605484,0.0,Main belt
N:28778,28778,Michdelucia,1,1,61000.496571261574,61000.496571261574,number,matched,28778,Michdelucia,2026-03-01,2.7900453,0.03561994,4.584628,14.93,212.739164,137.135853,54.788794,0.21148871176639256,0.0,Main belt
N:47567,47567,2000 AL154,1,1,61000.496571261574,61000.496571261574,number,matched,47567,2000 AL154,2026-03-01,2.7161511,0.04212742,6.218068,15.11,21.424036,345.359946,41.10233,0.22017762589946557,0.0,Main belt
N:50843,50843,2000 FS44,1,1,61000.496571261574,61000.496571261574,number,matched,50843,2000 FS44,2026-03-01,2.76967303,0.12404443,13.613141,13.98,221.805676,158.263452,28.970724,0.2138263983007343,0.0,Main belt
N:73890,73890,1997 EK16,1,1,61000.496571261574,61000.496571261574,number,matched,73890,1997 EK16,2026-03-01,2.41182627,0.1959824,1.873594,16.02,11.654247,228.521123,184.436692,0.2631388921541933,0.0,Main belt
N:112269,112269,2002 LM21,1,1,61000.496571261574,61000.496571261574,number,matched,112269,2002 LM21,2026-03-01,2.42200547,0.16794552,2.469694,15.98,105.384069,125.28696,163.62883,0.2614817569048728,0.0,Main belt
N:123270,123270,2000 UB85,1,1,61000.496571261574,61000.496571261574,number,matched,123270,2000 UB85,2026-03-01,2.599817,0.16396868,2.198407,16.18,35.24411,283.647909,87.466039,0.23512017967334084,0.0,Main belt
N:133438,133438,2003 SS207,2,2,61000.496571261574,61063.456641296296,number,matched,133438,2003 SS207,2026-03-01,3.12588897,0.19089654,1.963052,15.21,24.51001,265.129571,109.342103,0.17833794246436377,62.960070034721866,Main belt
N:137935,137935,2000 BT32,1,1,61000.496571261574,61000.496571261574,number,matched,137935,2000 BT32,2026-03-01,2.43206022,0.1758874,1.990384,16.64,7.114735,299.783771,117.9361,0.25986188679043826,0.0,Main belt
N:158486,158486,2002 EM8,1,1,61000.496571261574,61000.496571261574,number,matched,158486,2002 EM8,2026-03-01,2.57885145,0.20011369,3.716236,16.5,350.928751,268.919696,167.920541,0.23799321981583274,0.0,Main belt
N:197099,197099,2003 UZ190,1,1,61000.496571261574,61000.496571261574,number,matched,197099,2003 UZ190,2026-03-01,3.13434709,0.13234972,4.493224,15.61,326.046362,264.003101,183.44719,0.17761655507514906,0.0,Main belt
N:326288,326288,1997 UQ9,1,1,61000.496571261574,61000.496571261574,number,matched,326288,1997 UQ9,2026-03-01,3.16499651,0.25795709,18.875088,15.41,27.285384,338.632022,30.722132,0.17504278746268886,0.0,Main belt
N:1554,1554,Yugoslavia,35,12,61000.59483872685,61062.59494707176,number,matched,1554,Yugoslavia,2026-03-01,2.61967926,0.20103431,12.144872,11.41,63.134212,131.554412,217.036889,0.2324512527707399,62.00010834490968,Main belt
N:1692,1692,Subbotina,17,7,61000.59483872685,61055.44502597222,number,matched,1692,Subbotina,2026-03-01,2.78722884,0.13609805,2.42687,11.4,99.330357,111.893716,199.550334,0.21180935279379404,54.85018724537076,Main belt
N:3545,3545,Gaffey,10,4,61000.59286498842,61055.441020370374,number,matched,3545,Gaffey,2026-03-01,2.86938339,0.0547701,2.97122,12.34,101.048046,255.937284,61.228736,0.20277817208186733,54.848155381951074,Main belt
N:9200,9200,1993 FK21,23,9,61000.59483872685,61093.48296069445,number,matched,9200,1993 FK21,2026-03-01,2.45036789,0.20150948,2.018354,13.73,66.255349,154.697472,193.716319,0.25695503653926277,92.88812196759682,Main belt
N:10232,10232,1997 WR49,15,5,61000.59483872685,61032.56854030093,number,matched,10232,1997 WR49,2026-03-01,3.18345411,0.22994207,1.813887,13.52,85.525856,166.097165,143.751088,0.17352265462347397,31.973701574075676,Main belt
N:10425,10425,Landfermann,6,3,61000.59483872685,61017.641241770834,number,matched,10425,Landfermann,2026-03-01,2.53374794,0.07474636,2.235241,14.53,197.192698,78.996741,152.341329,0.2443762301406553,17.046403043983446,Main belt
N:11135,11135,Ryokami,9,5,61000.59483872685,61032.515252349534,number,matched,11135,Ryokami,2026-03-01,2.91244536,0.10477979,1.66963,13.9,170.360442,120.206523,127.952377,0.19829757091185896,31.920413622683554,Main belt
N:12278,12278,Kisohinoki,28,11,61000.58996667824,61093.49108706018,number,matched,12278,Kisohinoki,2026-03-01,2.68215144,0.16902783,6.597447,13.76,3.576801,218.945584,215.083703,0.22437741003890352,92.90112038193911,Main belt
N:14154,14154,Negrelli,15,5,61000.58996667824,61032.56854030093,number,matched,14154,Negrelli,2026-03-01,2.70816141,0.06225572,2.754016,14.58,351.300156,242.116192,199.100238,0.22115270504668613,31.978573622684053,Main belt
N:16128,16128,Kirfrieda,12,5,61000.59483872685,61032.541907349536,number,matched,16128,Kirfrieda,2026-03-01,2.41706928,0.14506709,1.379288,15.74,350.649082,296.450241,157.265262,0.26228317108398813,31.947068622685038,Main belt
N:18132,18132,Spector,1,1,61000.59483872685,61000.59483872685,number,matched,18132,Spector,2026-03-01,2.29174369,0.18270162,2.800579,15.54,181.032015,161.432335,83.036209,0.2840893855340668,0.0,Main belt
N:21524,21524,1998 MB16,3,1,61000.59483872685,61000.64305560185,number,matched,21524,1998 MB16,2026-03-01,2.92616969,0.04223553,3.594454,14.52,268.128542,83.369698,77.64189,0.19690412419205158,0.0482168750022538,Main belt
N:23727,23727,Akihasan,11,5,61000.59483872685,61032.515252349534,number,matched,23727,Akihasan,2026-03-01,2.20728083,0.18201325,4.285902,15.24,119.980984,222.249579,74.081747,0.3005506603817056,31.920413622683554,Main belt
N:23870,23870,1998 RW75,11,6,61000.59483872685,61032.53891189815,number,matched,23870,1998 RW75,2026-03-01,3.03871187,0.13285304,2.565813,13.56,279.068226,77.366522,80.281376,0.18606718631170852,31.944073171296623,Main belt
N:24419,24419,2000 BE16,14,5,61000.59483872685,61017.68603827546,number,matched,24419,2000 BE16,2026-03-01,2.7529894,0.20174239,12.026249,13.42,130.473297,221.039803,53.804279,0.21577308206487686,17.09119954860944,Main belt
N:24489,24489,2000 YC117,18,8,61000.59483872685,61063.58730435185,number,matched,24489,2000 YC117,2026-03-01,2.17625719,0.19517452,3.946308,15.53,80.067982,266.952015,71.590277,0.3070002614683333,62.99246562500048,Main belt
N:25964,25964,Liudavid,2,1,61000.59483872685,61000.64305560185,number,matched,25964,Liudavid,2026-03-01,2.41354248,0.16840305,5.869334,15.37,210.039718,14.448849,207.614072,0.2628582747764194,0.0482168750022538,Main belt
N:33475,33475,1999 FK53,16,7,61000.59483872685,61060.594655277775,number,matched,33475,1999 FK53,2026-03-01,2.31709811,0.04863038,7.939557,14.49,9.427915,15.136514,51.885024,0.2794392708132225,59.99981655092415,Main belt
N:34312,34312,Deahaupt,3,1,61000.59483872685,61000.64305560185,number,matched,34312,Deahaupt,2026-03-01,2.86796602,0.05144042,3.236956,14.72,111.177147,220.069264,88.159645,0.2029285123594792,0.0482168750022538,Main belt
N:35776,35776,1999 JE11,2,1,61000.59483872685,61000.61896090278,number,matched,35776,1999 JE11,2026-03-01,2.34537658,0.19879623,3.413126,15.57,137.932746,192.09288,84.125156,0.27440068904700365,0.024122175927914213,Main belt
N:41593,41593,2000 SH58,1,1,61000.59483872685,61000.59483872685,number,matched,41593,2000 SH58,2026-03-01,2.89579534,0.07027201,1.776235,15.5,7.265886,235.342968,183.752652,0.200010260950575,0.0,Main belt
N:42551,42551,1996 JH14,4,2,61000.59483872685,61032.562706585646,number,matched,42551,1996 JH14,2026-03-01,3.0611997,0.04264691,10.215578,14.39,71.583896,293.077088,54.530058,0.18402065859155112,31.967867858795216,Main belt
N:43536,43536,2001 DS107,2,1,61000.59483872685,61000.64305560185,number,matched,43536,2001 DS107,2026-03-01,3.06082042,0.08246863,1.860865,14.8,101.890062,147.906878,162.504067,0.1840548638900981,0.0482168750022538,Main belt
N:44950,44950,1999 VY65,3,1,61000.59483872685,61000.64305560185,number,matched,44950,1999 VY65,2026-03-01,2.40124917,0.06978329,5.272501,15.83,12.694543,209.454431,212.426201,0.26487942939084225,0.0482168750022538,Main belt
N:47260,47260,1999 VR88,3,1,61000.59483872685,61000.64305560185,number,matched,47260,1999 VR88,2026-03-01,2.19381129,0.1436912,5.726655,16.3,91.133172,121.385625,209.931954,0.3033228815240447,0.0482168750022538,Main belt
N:49767,49767,1999 WK2,13,4,61000.59286498842,61017.63808564815,number,matched,49767,1999 WK2,2026-03-01,2.19461398,0.10488423,7.864007,14.89,225.533492,161.179031,51.871555,0.30315648416554786,17.0452206597256,Main belt
N:52653,52653,1998 AJ3,8,5,61000.59483872685,61032.515252349534,number,matched,52653,1998 AJ3,2026-03-01,2.83400277,0.06980791,3.683916,14.46,324.50781,35.140246,73.042935,0.2065873230982468,31.920413622683554,Main belt
N:65606,65606,3315 T-3,3,1,61000.59483872685,61000.64305560185,number,matched,65606,3315 T-3,2026-03-01,2.83564147,0.06329451,2.920384,15.15,328.052246,28.885063,74.951229,0.20640827063201422,0.0482168750022538,Main belt
N:71947,71947,2000 WW87,12,6,61000.59483872685,61032.558894849535,number,matched,71947,2000 WW87,2026-03-01,2.36392467,0.0868728,6.40549,15.38,347.580058,34.14214,58.547699,0.2711774823290971,31.96405612268427,Main belt
N:72170,72170,2000 YU108,21,8,61000.59483872685,61032.57063304398,number,matched,72170,2000 YU108,2026-03-01,2.35495285,0.23953817,3.770142,15.87,44.924777,310.799848,69.176909,0.27272864162615207,31.97579431712802,Main belt
N:75493,75493,1999 XG180,13,5,61000.59483872685,61017.6604925,number,matched,75493,1999 XG180,2026-03-01,2.43374764,0.11883976,7.403972,15.09,305.610609,84.636756,54.840501,0.25959167381393006,17.06565377314837,Main belt
N:76340,76340,2000 EH155,2,1,61000.59483872685,61000.64305560185,number,matched,76340,2000 EH155,2026-03-01,3.13684489,0.13059579,13.526494,14.39,220.119475,351.443713,215.323439,0.1774044491289797,0.0482168750022538,Main belt
N:78649,78649,2002 TF50,4,2,61000.59483872685,61016.57380885417,number,matched,78649,2002 TF50,2026-03-01,2.7708016,0.10385851,11.058962,14.49,114.078708,87.206884,213.734595,0.2136957717607681,15.978970127318462,Main belt
N:89514,89514,2001 XA59,14,4,61000.59483872685,61032.57260623843,number,matched,89514,2001 XA59,2026-03-01,2.28774176,0.1794096,2.15099,15.78,58.758681,154.935295,210.076088,0.284835144674117,31.97776751157653,Main belt
N:91565,91565,1999 RK237,3,1,61000.59483872685,61000.64305560185,number,matched,91565,1999 RK237,2026-03-01,2.97516698,0.09053543,10.282567,14.6,82.387714,276.980606,54.516625,0.1920600580500987,0.0482168750022538,Main belt
N:96354,96354,1997 VO3,8,4,61000.59483872685,61017.641241770834,number,matched,96354,1997 VO3,2026-03-01,2.31145947,0.19104738,2.681653,16.45,2.177132,3.720377,81.943041,0.2804624023061279,17.046403043983446,Main belt
N:106698,106698,2000 WO166,1,1,61000.59483872685,61000.59483872685,number,matched,106698,2000 WO166,2026-03-01,2.34258738,0.177042,3.769252,16.63,315.136413,302.025317,196.804673,0.27489090737243116,0.0,Main belt
N:123025,123025,2000 SB279,6,4,61000.59483872685,61016.51989377315,number,matched,123025,2000 SB279,2026-03-01,2.59997734,0.21600261,1.255671,15.75,40.498594,244.028577,136.244749,0.23509843029818384,15.92505504629662,Main belt
N:128063,128063,2003 NB8,2,1,61000.59483872685,61000.61896090278,number,matched,128063,2003 NB8,2026-03-01,2.34155026,0.20089385,3.027861,16.33,124.607476,190.204837,97.287667,0.2750735597132534,0.024122175927914213,Main belt
N:128300,128300,2003 YH80,2,1,61000.59483872685,61000.64305560185,number,matched,128300,2003 YH80,2026-03-01,2.71777236,0.17673891,4.336394,16.34,348.500418,23.988258,69.706985,0.21998063813383048,0.0482168750022538,Main belt
N:130378,130378,2000 HR,4,2,61000.59483872685,61032.532265891205,number,matched,130378,2000 HR,2026-03-01,3.13344227,0.17335562,6.371513,15.13,359.938701,12.671912,57.325544,0.17769349407646587,31.93742716435372,Main belt
N:132971,132971,2002 TM143,5,2,61000.59483872685,61016.54550179398,number,matched,132971,2002 TM143,2026-03-01,3.18236453,0.08963641,16.783907,14.69,27.673432,342.839077,49.214895,0.17361177844690287,15.950663067131245,Main belt
N:155699,155699,2000 QR42,3,1,61000.59483872685,61000.64305560185,number,matched,155699,2000 QR42,2026-03-01,2.56708789,0.20866785,1.817862,16.77,39.973085,210.160248,172.868896,0.23963098165475813,0.0482168750022538,Main belt
N:170264,170264,2003 QW65,3,1,61000.59483872685,61000.64305560185,number,matched,170264,2003 QW65,2026-03-01,2.36516926,0.21731857,7.893802,16.35,60.878326,141.675333,215.071471,0.27096346357929535,0.0482168750022538,Main belt
N:185752,185752,1999 RC165,3,2,61000.59483872685,61008.501417569445,number,matched,185752,1999 RC165,2026-03-01,2.18082868,0.10222577,3.817203,16.79,63.248037,162.913897,205.286389,0.30603545880101635,7.906578842594172,Main belt
N:189582,189582,2000 VC14,4,1,61000.58996667824,61000.64305560185,number,matched,189582,2000 VC14,2026-03-01,2.5924251,0.28233977,3.871519,16.95,54.837338,144.823999,209.118256,0.23612650951883124,0.053088923610630445,Main belt
N:208043,208043,1999 RW190,3,1,61000.59483872685,61000.64305560185,number,matched,208043,1999 RW190,2026-03-01,2.63929167,0.20799925,2.05474,16.87,18.178563,244.807449,170.055603,0.22986507622461017,0.0482168750022538,Main belt
