radial_residual_arcsec,empirical_cdf
0.10099163546096061,0.1310202326190209
0.10109517157657133,0.13121844496802423
0.10116523067412556,0.13141665731702756
0.10124853960911544,0.1316148696660309
0.10133594919944922,0.13181308201503422
0.10142824071967962,0.13201129436403755
0.10150517032054004,0.13220950671304088
0.1016183876744786,0.1324077190620442
0.1017145361501035,0.13260593141104754
0.10179457115065246,0.13280414376005087
0.10188838095533188,0.1330023561090542
0.10198018221061714,0.13320056845805753
0.10207097802646738,0.13339878080706086
0.10216235085814891,0.1335969931560642
0.10225234707363381,0.13379520550506752
0.102355630740729,0.13399341785407085
0.1024543051799987,0.13419163020307417
0.10255027945527849,0.13438984255207748
0.1026492070652813,0.1345880549010808
0.10272826556962188,0.13478626725008414
0.10281482797936135,0.13498447959908746
0.1029154163120097,0.1351826919480908
0.10300836892563556,0.13538090429709412
0.10309936447861248,0.13557911664609745
0.10317695164997295,0.13577732899510078
0.10324850283390179,0.1359755413441041
0.1033342129654575,0.13617375369310744
0.10342716297811994,0.13637196604211077
0.10351739966011227,0.1365701783911141
0.10359905982211369,0.13676839074011743
0.10369480082524182,0.13696660308912076
0.10378583395220989,0.1371648154381241
0.10387644114288913,0.13736302778712742
0.1039796828366102,0.13756124013613075
0.10407734343573977,0.13775945248513408
0.104169435886789,0.1379576648341374
0.10424922987609427,0.13815587718314074
0.10435058831886997,0.13835408953214406
0.10443615435113607,0.1385523018811474
0.10452651339089568,0.13875051423015072
0.10460392310583266,0.13894872657915405
0.10468500550797771,0.13914693892815738
0.10478094792733127,0.1393451512771607
0.10487111639186217,0.13954336362616404
0.10494184146920119,0.13974157597516737
0.10503333534198925,0.1399397883241707
0.10512159374998878,0.14013800067317403
0.10520430521612467,0.14033621302217733
0.10529620565766272,0.14053442537118066
0.10537993956417797,0.140732637720184
0.10546493443238385,0.14093085006918732
0.10554656125311926,0.14112906241819065
0.10563434385445696,0.14132727476719398
0.10571037535663835,0.1415254871161973
0.10579138946921182,0.14172369946520064
0.10588120651709557,0.14192191181420397
0.10597328009287033,0.1421201241632073
0.10606911101158034,0.14231833651221062
0.10615667473502594,0.14251654886121395
0.10624420125633655,0.14271476121021728
0.10632860960649852,0.1429129735592206
0.10642833188405902,0.14311118590822394
0.106533091290898,0.14330939825722727
0.10662676529151002,0.1435076106062306
0.10671368214391283,0.14370582295523393
0.10680267633166092,0.14390403530423726
0.10688101850933383,0.1441022476532406
0.10697135570724628,0.14430046000224392
0.10704262373241376,0.14449867235124725
0.10713213020295291,0.14469688470025058
0.10721798736316153,0.1448950970492539
0.10729898700023995,0.14509330939825724
0.10739576241725468,0.14529152174726057
0.10746322519149887,0.1454897340962639
0.10754524818655094,0.14568794644526722
0.10765057155670807,0.14588615879427055
0.10775070073758765,0.14608437114327388
0.10782885495287646,0.14628258349227719
0.10791981507071338,0.14648079584128051
0.1080143676910137,0.14667900819028384
0.1080863073359567,0.14687722053928717
0.10817635776384345,0.1470754328882905
0.1082860768265452,0.14727364523729383
0.10837921735765242,0.14747185758629716
0.10846066813747152,0.1476700699353005
0.10854978376153679,0.14786828228430382
0.1086481477483263,0.14806649463330715
0.10872626312609952,0.14826470698231048
0.10882122764890922,0.1484629193313138
0.1089054755145308,0.14866113168031714
0.10899260227458898,0.14885934402932047
0.10909219600053703,0.1490575563783238
0.10918703798740227,0.14925576872732713
0.1092837416527024,0.14945398107633046
0.10938362190305183,0.14965219342533378
0.1094613971569029,0.14985040577433711
0.10955081319279206,0.15004861812334044
0.10963551113029434,0.15024683047234377
0.10971993548579241,0.1504450428213471
0.10980692244096461,0.15064325517035043
0.10990860067835675,0.15084146751935376
0.10999477670288982,0.1510396798683571
0.11007750924188833,0.15123789221736042
0.11015007016254051,0.15143610456636375
0.11024235581971516,0.15163431691536708
0.11033666059743062,0.1518325292643704
0.11041542688875593,0.1520307416133737
0.11050214521673174,0.15222895396237704
0.11058295465984486,0.15242716631138037
